,Order ID,Product ID,Location ID,Customer ID,Purchase Date,Quantity,Price,Total Amount,Product Name,Cost,City,County,State,Total Cost,Customer Segment
8352,AX20139,ENX2024,A140,C1270,2019-03-05,1,356,356,Product 25,292,Orange,Orange County,California,292,Loyal Customer
8353,AX20142,ENX2046,A169,C1321,2019-08-10,1,2410,2410,Product 47,1518,Vallejo,Solano County,California,1518,New Customer
8354,AX20144,ENX2048,A149,C1013,2019-06-02,3,502,1506,Product 49,296,Roseville,Placer County,California,888,New Customer
8355,AX20146,ENX2027,A128,C1486,2019-01-30,2,2497,4994,Product 28,1473,Irvine,Orange County,California,2946,Champion
8356,AX20150,ENX2074,A114,C1056,2019-06-29,1,504,504,Product 75,408,El Cajon,San Diego County,California,408,Need Attention
8357,AX20157,ENX2098,A114,C1114,2019-01-02,2,1178,2356,Product 99,683,El Cajon,San Diego County,California,1366,Promising
8358,AX20158,ENX2074,A112,C1792,2019-06-04,1,504,504,Product 75,408,Downey,Los Angeles County,California,408,Promising
8359,AX20159,ENX2067,A169,C1127,2019-09-22,1,1119,1119,Product 68,683,Vallejo,Solano County,California,683,New Customer
8360,AX20169,ENX2018,A132,C1612,2019-11-04,1,1972,1972,Product 19,1321,Los Angeles,Los Angeles County,California,1321,Champion
8361,AX20176,ENX2027,A146,C1077,2019-05-16,3,2497,7491,Product 28,1473,Rialto,San Bernardino County,California,4419,Need Attention
8362,AX20177,ENX2073,A164,C1189,2019-04-30,1,95,95,Product 74,61,Stockton,San Joaquin County,California,61,New Customer
8363,AX20183,ENX2079,A120,C1205,2019-04-09,2,1725,3450,Product 80,1363,Fremont,Alameda County,California,2726,Potential Loyalist
8364,AX20193,ENX2087,A110,C1750,2019-09-10,2,1022,2044,Product 88,818,Costa Mesa,Orange County,California,1636,Potential Loyalist
8365,AX20196,ENX2092,A104,C1564,2019-08-15,3,1639,4917,Product 93,1295,Burbank,Los Angeles County,California,3885,Potential Loyalist
8366,AX20197,ENX2059,A165,C1319,2019-06-10,1,1494,1494,Product 60,971,Sunnyvale,Santa Clara County,California,971,Promising
8367,AX20198,ENX2042,A138,C1769,2019-08-06,2,203,406,Product 43,154,Oceanside,San Diego County,California,308,Potential Loyalist
8368,AX20201,ENX2049,A155,C1192,2019-12-19,1,826,826,Product 50,562,San Francisco,San Francisco County,California,562,Potential Loyalist
8369,AX20202,ENX2053,A121,C1795,2019-04-15,1,596,596,Product 54,358,Fresno,Fresno County,California,358,Champion
8370,AX20203,ENX2005,A135,C1006,2019-03-26,2,684,1368,Product 6,561,Murrieta,Riverside County,California,1122,About to Sleep
8371,AX20205,ENX2035,A140,C1545,2019-02-10,3,458,1374,Product 36,376,Orange,Orange County,California,1128,Potential Loyalist
8372,AX20206,ENX2075,A102,C1686,2019-01-03,1,400,400,Product 76,208,Bakersfield,Kern County,California,208,Potential Loyalist
8373,AX20207,ENX2024,A101,C1084,2019-08-27,1,356,356,Product 25,292,Antioch,Contra Costa County,California,292,Promising
8374,AX20213,ENX2095,A140,C1049,2019-11-27,1,1743,1743,Product 96,872,Orange,Orange County,California,872,Loyal Customer
8375,AX20214,ENX2085,A165,C1182,2019-01-06,1,1862,1862,Product 86,1173,Sunnyvale,Santa Clara County,California,1173,New Customer
8376,AX20216,ENX2023,A139,C1397,2019-10-10,2,818,1636,Product 24,450,Ontario,San Bernardino County,California,900,Promising
8377,AX20217,ENX2066,A125,C1298,2019-02-26,1,2091,2091,Product 67,1485,Hayward,Alameda County,California,1485,Potential Loyalist
8378,AX20225,ENX2009,A126,C1096,2019-03-24,3,584,1752,Product 10,420,Huntington Beach,Orange County,California,1260,Loyal Customer
8379,AX20226,ENX2053,A127,C1676,2019-10-26,3,596,1788,Product 54,358,Inglewood,Los Angeles County,California,1074,Potential Loyalist
8380,AX20227,ENX2007,A164,C1381,2019-04-21,4,1405,5620,Product 8,1054,Stockton,San Joaquin County,California,4216,Promising
8381,AX20228,ENX2029,A134,C1484,2019-01-03,2,1848,3696,Product 30,1294,Moreno Valley,Riverside County,California,2588,Potential Loyalist
8382,AX20233,ENX2016,A119,C1202,2019-08-10,1,1351,1351,Product 17,1108,Fontana,San Bernardino County,California,1108,Need Attention
8383,AX20234,ENX2029,A142,C1248,2019-02-08,1,1848,1848,Product 30,1294,Palmdale,Los Angeles County,California,1294,Potential Loyalist
8384,AX20235,ENX2040,A134,C1795,2019-05-25,2,1889,3778,Product 41,945,Moreno Valley,Riverside County,California,1890,Champion
8385,AX20239,ENX2095,A115,C1219,2019-02-08,3,1743,5229,Product 96,872,Elk Grove,Sacramento County,California,2616,Potential Loyalist
8386,AX20241,ENX2030,A169,C1764,2019-06-05,1,1899,1899,Product 31,1044,Vallejo,Solano County,California,1044,Potential Loyalist
8387,AX20242,ENX2088,A125,C1465,2019-07-22,1,603,603,Product 89,416,Hayward,Alameda County,California,416,Potential Loyalist
8388,AX20245,ENX2083,A102,C1481,2019-08-03,1,2141,2141,Product 84,1777,Bakersfield,Kern County,California,1777,Promising
8389,AX20247,ENX2099,A147,C1510,2019-03-01,1,1367,1367,Product 100,984,Richmond,Contra Costa County,California,984,New Customer
8390,AX20250,ENX2088,A141,C1339,2019-08-10,2,603,1206,Product 89,416,Oxnard,Ventura County,California,832,Potential Loyalist
8391,AX20252,ENX2012,A112,C1560,2019-03-14,3,1353,4059,Product 13,947,Downey,Los Angeles County,California,2841,Promising
8392,AX20254,ENX2047,A163,C1797,2019-05-05,1,290,290,Product 48,200,Simi Valley,Ventura County,California,200,Promising
8393,AX20256,ENX2033,A146,C1435,2019-02-06,3,2182,6546,Product 34,1200,Rialto,San Bernardino County,California,3600,Hibernating
8394,AX20259,ENX2076,A116,C1455,2019-06-16,1,1522,1522,Product 77,791,El Monte,Los Angeles County,California,791,Potential Loyalist
8395,AX20260,ENX2005,A110,C1158,2019-12-10,3,684,2052,Product 6,561,Costa Mesa,Orange County,California,1683,Promising
8396,AX20261,ENX2008,A148,C1364,2019-07-05,1,315,315,Product 9,208,Riverside,Riverside County,California,208,Champion
8397,AX20263,ENX2037,A172,C1536,2019-09-06,1,880,880,Product 38,634,Vista,San Diego County,California,634,Potential Loyalist
8398,AX20266,ENX2097,A106,C1043,2019-09-23,1,1052,1052,Product 98,589,Chula Vista,San Diego County,California,589,Need Attention
8399,AX20267,ENX2023,A120,C1763,2019-04-29,1,818,818,Product 24,450,Fremont,Alameda County,California,450,Potential Loyalist
8400,AX20272,ENX2039,A146,C1199,2019-01-07,3,817,2451,Product 40,409,Rialto,San Bernardino County,California,1227,Potential Loyalist
8401,AX20273,ENX2051,A117,C1291,2019-06-02,1,1077,1077,Product 52,732,Escondido,San Diego County,California,732,Potential Loyalist
8402,AX20279,ENX2042,A138,C1353,2019-12-17,1,203,203,Product 43,154,Oceanside,San Diego County,California,154,Promising
8403,AX20283,ENX2026,A148,C1528,2019-07-18,4,947,3788,Product 27,786,Riverside,Riverside County,California,3144,Promising
8404,AX20284,ENX2037,A104,C1240,2019-11-06,3,880,2640,Product 38,634,Burbank,Los Angeles County,California,1902,Promising
8405,AX20285,ENX2013,A141,C1408,2019-09-12,2,368,736,Product 14,269,Oxnard,Ventura County,California,538,Loyal Customer
8406,AX20287,ENX2039,A147,C1180,2019-01-20,2,817,1634,Product 40,409,Richmond,Contra Costa County,California,818,Promising
8407,AX20290,ENX2067,A111,C1136,2019-09-19,1,1119,1119,Product 68,683,Daly City,San Mateo County,California,683,Potential Loyalist
8408,AX20300,ENX2057,A100,C1216,2019-03-21,1,181,181,Product 58,130,Anaheim,Orange County,California,130,Promising
8409,AX20304,ENX2079,A132,C1567,2019-03-06,1,1725,1725,Product 80,1363,Los Angeles,Los Angeles County,California,1363,Potential Loyalist
8410,AX20306,ENX2059,A134,C1791,2019-02-05,2,1494,2988,Product 60,971,Moreno Valley,Riverside County,California,1942,Potential Loyalist
8411,AX20308,ENX2023,A154,C1538,2019-05-23,1,818,818,Product 24,450,San Diego,San Diego County,California,450,Need Attention
8412,AX20309,ENX2076,A156,C1370,2019-01-16,1,1522,1522,Product 77,791,San Jose,Santa Clara County,California,791,Potential Loyalist
8413,AX20310,ENX2054,A112,C1692,2019-06-06,1,127,127,Product 55,79,Downey,Los Angeles County,California,79,Potential Loyalist
8414,AX20311,ENX2028,A162,C1422,2019-06-11,3,2283,6849,Product 29,1484,Santa Rosa,Sonoma County,California,4452,Potential Loyalist
8415,AX20314,ENX2057,A164,C1415,2019-04-26,1,181,181,Product 58,130,Stockton,San Joaquin County,California,130,Promising
8416,AX20316,ENX2092,A172,C1219,2019-08-19,3,1639,4917,Product 93,1295,Vista,San Diego County,California,3885,Potential Loyalist
8417,AX20317,ENX2027,A126,C1134,2019-10-26,3,2497,7491,Product 28,1473,Huntington Beach,Orange County,California,4419,Need Attention
8418,AX20318,ENX2084,A169,C1570,2019-01-15,1,1783,1783,Product 85,1230,Vallejo,Solano County,California,1230,Promising
8419,AX20321,ENX2073,A165,C1069,2019-06-16,1,95,95,Product 74,61,Sunnyvale,Santa Clara County,California,61,Champion
8420,AX20333,ENX2028,A103,C1039,2019-08-27,1,2283,2283,Product 29,1484,Berkeley,Alameda County,California,1484,Promising
8421,AX20343,ENX2074,A107,C1043,2019-08-31,1,504,504,Product 75,408,Clovis,Fresno County,California,408,Need Attention
8422,AX20345,ENX2073,A132,C1475,2019-01-05,3,95,285,Product 74,61,Los Angeles,Los Angeles County,California,183,Potential Loyalist
8423,AX20347,ENX2003,A161,C1665,2019-04-06,1,1783,1783,Product 4,1516,Santa Maria,Santa Barbara County,California,1516,Potential Loyalist
8424,AX20349,ENX2066,A147,C1693,2019-05-01,1,2091,2091,Product 67,1485,Richmond,Contra Costa County,California,1485,Promising
8425,AX20350,ENX2063,A169,C1102,2019-08-12,3,1708,5124,Product 64,871,Vallejo,Solano County,California,2613,Promising
8426,AX20357,ENX2090,A134,C1315,2019-06-25,1,1338,1338,Product 91,682,Moreno Valley,Riverside County,California,682,Promising
8427,AX20358,ENX2006,A134,C1270,2019-03-04,3,1826,5478,Product 7,1443,Moreno Valley,Riverside County,California,4329,Loyal Customer
8428,AX20360,ENX2054,A134,C1322,2019-11-23,3,127,381,Product 55,79,Moreno Valley,Riverside County,California,237,Potential Loyalist
8429,AX20365,ENX2000,A161,C1285,2019-04-13,1,2241,2241,Product 1,1367,Santa Maria,Santa Barbara County,California,1367,Potential Loyalist
8430,AX20368,ENX2079,A119,C1342,2019-08-25,2,1725,3450,Product 80,1363,Fontana,San Bernardino County,California,2726,Champion
8431,AX20369,ENX2074,A134,C1529,2019-05-25,2,504,1008,Product 75,408,Moreno Valley,Riverside County,California,816,Potential Loyalist
8432,AX20370,ENX2049,A101,C1501,2019-04-15,1,826,826,Product 50,562,Antioch,Contra Costa County,California,562,Potential Loyalist
8433,AX20372,ENX2061,A117,C1717,2019-02-26,1,913,913,Product 62,584,Escondido,San Diego County,California,584,Need Attention
8434,AX20377,ENX2023,A151,C1033,2019-02-15,1,818,818,Product 24,450,Salinas,Monterey County,California,450,Potential Loyalist
8435,AX20379,ENX2003,A149,C1797,2019-12-02,1,1783,1783,Product 4,1516,Roseville,Placer County,California,1516,Promising
8436,AX20381,ENX2019,A167,C1408,2019-02-11,1,800,800,Product 20,536,Thousand Oaks,Ventura County,California,536,Loyal Customer
8437,AX20385,ENX2015,A138,C1512,2019-09-22,1,637,637,Product 16,389,Oceanside,San Diego County,California,389,Potential Loyalist
8438,AX20386,ENX2076,A102,C1394,2019-07-03,3,1522,4566,Product 77,791,Bakersfield,Kern County,California,2373,Potential Loyalist
8439,AX20387,ENX2021,A122,C1736,2019-10-09,1,217,217,Product 22,171,Fullerton,Orange County,California,171,Champion
8440,AX20388,ENX2042,A136,C1095,2019-11-08,1,203,203,Product 43,154,Norwalk,Los Angeles County,California,154,Potential Loyalist
8441,AX20400,ENX2045,A159,C1600,2019-11-16,1,556,556,Product 46,395,Santa Clara,Santa Clara County,California,395,Champion
8442,AX20403,ENX2059,A138,C1177,2019-03-11,3,1494,4482,Product 60,971,Oceanside,San Diego County,California,2913,New Customer
8443,AX20406,ENX2022,A118,C1745,2019-07-16,1,561,561,Product 23,421,Fairfield,Solano County,California,421,Promising
8444,AX20408,ENX2065,A165,C1505,2019-04-21,4,2396,9584,Product 66,1965,Sunnyvale,Santa Clara County,California,7860,Potential Loyalist
8445,AX20413,ENX2080,A108,C1004,2019-07-12,1,2353,2353,Product 81,1788,Concord,Contra Costa County,California,1788,Potential Loyalist
8446,AX20420,ENX2050,A101,C1516,2019-06-28,1,2391,2391,Product 51,1291,Antioch,Contra Costa County,California,1291,New Customer
8447,AX20422,ENX2038,A120,C1745,2019-02-19,1,392,392,Product 39,255,Fremont,Alameda County,California,255,Promising
8448,AX20424,ENX2026,A144,C1672,2019-04-14,1,947,947,Product 27,786,Pomona,Los Angeles County,California,786,Promising
8449,AX20427,ENX2088,A141,C1275,2019-07-12,1,603,603,Product 89,416,Oxnard,Ventura County,California,416,Potential Loyalist
8450,AX20430,ENX2099,A172,C1698,2019-12-02,1,1367,1367,Product 100,984,Vista,San Diego County,California,984,Promising
8451,AX20433,ENX2010,A168,C1118,2019-10-25,2,1812,3624,Product 11,1305,Torrance,Los Angeles County,California,2610,Potential Loyalist
8452,AX20435,ENX2015,A137,C1653,2019-08-05,1,637,637,Product 16,389,Oakland,Alameda County,California,389,Champion
8453,AX20438,ENX2087,A149,C1378,2019-10-16,2,1022,2044,Product 88,818,Roseville,Placer County,California,1636,Promising
8454,AX20439,ENX2018,A135,C1667,2019-10-17,1,1972,1972,Product 19,1321,Murrieta,Riverside County,California,1321,Promising
8455,AX20440,ENX2090,A140,C1046,2019-06-10,4,1338,5352,Product 91,682,Orange,Orange County,California,2728,Promising
8456,AX20446,ENX2082,A142,C1785,2019-03-20,4,1103,4412,Product 83,838,Palmdale,Los Angeles County,California,3352,Promising
8457,AX20447,ENX2062,A113,C1137,2019-09-10,3,2464,7392,Product 63,1774,East Los Angeles,Los Angeles County,California,5322,Champion
8458,AX20450,ENX2020,A159,C1567,2019-01-22,1,2005,2005,Product 21,1223,Santa Clara,Santa Clara County,California,1223,Potential Loyalist
8459,AX20453,ENX2052,A125,C1404,2019-12-29,1,1526,1526,Product 53,1251,Hayward,Alameda County,California,1251,Promising
8460,AX20455,ENX2043,A143,C1016,2019-10-04,1,545,545,Product 44,425,Pasadena,Los Angeles County,California,425,Potential Loyalist
8461,AX20456,ENX2088,A166,C1182,2019-09-13,1,603,603,Product 89,416,Temecula,Riverside County,California,416,New Customer
8462,AX20458,ENX2005,A152,C1151,2019-05-12,2,684,1368,Product 6,561,San Bernardino,San Bernardino County,California,1122,Promising
8463,AX20459,ENX2048,A132,C1748,2019-05-07,1,502,502,Product 49,296,Los Angeles,Los Angeles County,California,296,Promising
8464,AX20468,ENX2009,A140,C1248,2019-03-05,2,584,1168,Product 10,420,Orange,Orange County,California,840,Potential Loyalist
8465,AX20477,ENX2082,A148,C1141,2019-04-12,1,1103,1103,Product 83,838,Riverside,Riverside County,California,838,Champion
8466,AX20482,ENX2089,A158,C1129,2019-05-19,1,2294,2294,Product 90,1399,Santa Ana,Orange County,California,1399,Potential Loyalist
8467,AX20484,ENX2039,A122,C1292,2019-04-09,4,817,3268,Product 40,409,Fullerton,Orange County,California,1636,New Customer
8468,AX20491,ENX2018,A149,C1074,2019-09-15,1,1972,1972,Product 19,1321,Roseville,Placer County,California,1321,Potential Loyalist
8469,AX20500,ENX2077,A143,C1475,2019-01-07,2,530,1060,Product 78,424,Pasadena,Los Angeles County,California,848,Potential Loyalist
8470,AX20502,ENX2048,A157,C1018,2019-05-29,1,502,502,Product 49,296,San Mateo,San Mateo County,California,296,Promising
8471,AX20508,ENX2027,A147,C1549,2019-09-17,3,2497,7491,Product 28,1473,Richmond,Contra Costa County,California,4419,Promising
8472,AX20510,ENX2093,A106,C1025,2019-02-01,1,112,112,Product 94,90,Chula Vista,San Diego County,California,90,Potential Loyalist
8473,AX20514,ENX2092,A151,C1176,2019-01-12,3,1639,4917,Product 93,1295,Salinas,Monterey County,California,3885,Hibernating
8474,AX20522,ENX2017,A158,C1041,2019-03-02,3,35,105,Product 18,22,Santa Ana,Orange County,California,66,Promising
8475,AX20525,ENX2090,A119,C1400,2019-04-17,3,1338,4014,Product 91,682,Fontana,San Bernardino County,California,2046,Loyal Customer
8476,AX20529,ENX2010,A155,C1350,2019-12-30,3,1812,5436,Product 11,1305,San Francisco,San Francisco County,California,3915,Promising
8477,AX20530,ENX2040,A113,C1100,2019-08-03,1,1889,1889,Product 41,945,East Los Angeles,Los Angeles County,California,945,Potential Loyalist
8478,AX20536,ENX2043,A163,C1638,2019-11-28,1,545,545,Product 44,425,Simi Valley,Ventura County,California,425,Promising
8479,AX20542,ENX2062,A136,C1117,2019-02-05,1,2464,2464,Product 63,1774,Norwalk,Los Angeles County,California,1774,Potential Loyalist
8480,AX20543,ENX2043,A167,C1669,2019-10-05,1,545,545,Product 44,425,Thousand Oaks,Ventura County,California,425,New Customer
8481,AX20545,ENX2026,A112,C1054,2019-01-05,1,947,947,Product 27,786,Downey,Los Angeles County,California,786,Potential Loyalist
8482,AX20549,ENX2044,A148,C1208,2019-09-19,4,886,3544,Product 45,478,Riverside,Riverside County,California,1912,Promising
8483,AX20550,ENX2073,A133,C1336,2019-08-31,1,95,95,Product 74,61,Modesto,Stanislaus County,California,61,New Customer
8484,AX20551,ENX2002,A133,C1012,2019-04-26,1,847,847,Product 3,534,Modesto,Stanislaus County,California,534,Potential Loyalist
8485,AX20554,ENX2026,A101,C1621,2019-10-27,2,947,1894,Product 27,786,Antioch,Contra Costa County,California,1572,Need Attention
8486,AX20555,ENX2049,A169,C1594,2019-02-09,3,826,2478,Product 50,562,Vallejo,Solano County,California,1686,Potential Loyalist
8487,AX20556,ENX2075,A132,C1105,2019-04-09,1,400,400,Product 76,208,Los Angeles,Los Angeles County,California,208,Potential Loyalist
8488,AX20562,ENX2091,A124,C1345,2019-05-26,1,368,368,Product 92,294,Glendale,Los Angeles County,California,294,Champion
8489,AX20566,ENX2005,A138,C1056,2019-02-12,1,684,684,Product 6,561,Oceanside,San Diego County,California,561,Need Attention
8490,AX20569,ENX2016,A169,C1494,2019-11-05,4,1351,5404,Product 17,1108,Vallejo,Solano County,California,4432,Promising
8491,AX20570,ENX2069,A121,C1418,2019-06-10,4,378,1512,Product 70,291,Fresno,Fresno County,California,1164,Potential Loyalist
8492,AX20572,ENX2090,A122,C1174,2019-01-02,1,1338,1338,Product 91,682,Fullerton,Orange County,California,682,Potential Loyalist
8493,AX20574,ENX2079,A161,C1289,2019-03-22,1,1725,1725,Product 80,1363,Santa Maria,Santa Barbara County,California,1363,Loyal Customer
8494,AX20577,ENX2040,A107,C1168,2019-01-09,1,1889,1889,Product 41,945,Clovis,Fresno County,California,945,Potential Loyalist
8495,AX20578,ENX2013,A153,C1220,2019-09-14,4,368,1472,Product 14,269,San Buenaventura (Ventura),Ventura County,California,1076,Promising
